,,(Country) Social Cost of carbon,,CSCC-Tol,,,(National) CO2 Prices,,,,(National) CO2 Prices with 5% Ocean Weakening,,,,(National) CO2 Prices with 10% Ocean Carbon Sink Decrease,,,
,,,,,,,alpha: country-splitting (main specification),,,,alpha: country-splitting (main specification),,,,alpha: country-splitting (main specification),,,
,,DJO,,Tol ,,,Low NDCs ambition,,High NDCs ambition,,Low NDCs ambition,,High NDCs ambition,,Low NDCs ambition,,High NDCs ambition,
,,USD(2020)/tCO2,,USD(2020)/tCO2,,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,
,,Mean,Std,Mean,Std,,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std
MRT,MRT,0.011667961,0.005658015,0.02624309,0.011178436,,7.499302221,2.966446771,249.9755638,21.09795221,26.99289232,5.42406561,335.1882868,28.86766267,58.98250985,7.523553254,358.9561575,31.14195748
TJK,TJK,0.011642422,0.006858264,0.083676565,0.035702881,,0,0,0.908611796,2.225635275,0,0,0.908611796,2.225635275,0,0,0.908611796,2.225635275
NIC,NIC,0.011597131,0.006802456,0.030287399,0.012936584,,0,0,0,0,11.16802973,1.56631946,11.16802973,1.56631946,44.67211893,6.26527784,44.67211893,6.26527784
MNE,MNE,0.009609971,0.002837656,0.001222356,0.00052253,,100.6149699,45.79762644,100.6149699,45.79762644,106.0349258,46.53856175,106.0349258,46.53856175,111.6124132,47.24532781,111.6124132,47.24532781
LSO,LSO,0.008328002,0.004006774,0.012795489,0.005487223,,2.174901328,1.289462877,37.54548114,6.054139721,2.174901328,1.289462877,37.54548114,6.054139721,2.174901328,1.289462877,37.54548114,6.054139721
BTN,BTN,0.007727678,0.003006573,0.002873493,0.001227147,,0.361479868,0.65088784,0.361479868,0.65088784,0.361479868,0.65088784,0.361479868,0.65088784,0.361479868,0.65088784,0.361479868,0.65088784
KGZ,KGZ,0.007509882,0.00302622,0.047081853,0.020177227,,0.358285401,0.877616414,4.811900012,7.727378989,0.358285401,0.877616414,4.811900012,7.727378989,0.358285401,0.877616414,4.811900012,7.727378989
SWZ,SWZ,0.007317932,0.003235069,0.003908154,0.001665616,,0,0,0,0,0,0,0,0,0,0,0,0
GNB,GNB,0.005037746,0.003224552,0.016997372,0.007278917,,0,0,0,0,348.9932811,41.25081953,348.9932811,41.25081953,388.6090575,33.71455397,388.6090575,33.71455397
GMB,GMB,0.004956641,0.003127113,0.017433214,0.007420435,,0,0,14.19859739,4.20145053,4.556034692,0.612558227,34.55233528,6.189217785,18.22413877,2.450232908,64.01814256,8.027547786
SUR,SUR,0.004875497,0.002195475,0.00112655,0.000480735,,0,0,0,0,12.03759175,1.642877355,12.03759175,1.642877355,48.150367,6.571509421,48.150367,6.571509421
BLZ,BLZ,0.004653265,0.002854438,0.000707809,0.00029994,,0,0,0,0,15.52388033,2.118682207,15.52388033,2.118682207,62.09552132,8.474728829,62.09552132,8.474728829
COM,COM,0.004079639,0.003437828,0.0058013,0.002476254,,0,0,10.42456753,3.698882334,396.4124522,34.39155305,396.4124522,34.39155305,396.4124522,34.39155305,396.4124522,34.39155305
DJI,DJI,0.003496891,0.001209138,0.00525313,0.002215737,,0,0,5.300034671,2.5646516,1.399482096,0.188160172,11.85717343,4.016794173,5.597928382,0.752640688,21.21327638,5.280785556
SLB,SLB,0.003358461,0.001918432,0.003264837,0.001389734,,4.144000005,4.201062613,146.3228892,17.7719486,293.6123274,21.5106643,293.6123274,21.5106643,293.6123274,21.5106643,293.6123274,21.5106643
MDA,MDA,0.003305917,0.001422399,0.01984475,0.008561813,,0,0,220.219607,26.1220766,0,0,220.219607,26.1220766,0,0,220.219607,26.1220766
FJI,FJI,0.00272498,0.001388957,0.0021072,0.000899757,,36.09904856,10.99850161,69.2609208,13.69445712,271.623739,19.89973349,271.623739,19.89973349,271.623739,19.89973349,271.623739,19.89973349
SOM,SOM,0.002498981,0.002244383,0,0,,0,0,0,0,415.1405996,36.01635083,415.1405996,36.01635083,415.1405996,36.01635083,415.1405996,36.01635083
VUT,VUT,0.002481583,0.001389838,0.000856489,0.000364913,,51.86697207,13.18701979,90.80636775,15.718737,294.9057738,21.60542493,294.9057738,21.60542493,294.9057738,21.60542493,294.9057738,21.60542493
GUY,GUY,0.002195735,0.001377632,0.003893907,0.001679794,,0,0,510.0502418,39.5647397,9.16943154,1.251433987,510.0502418,39.5647397,36.67772616,5.005735948,510.0502418,39.5647397
CPV,CPV,0.002075774,0.001355386,0.001455943,0.000623015,,40.66655384,6.552738792,53.54569826,7.35179612,371.4415891,32.225156,371.4415891,32.225156,371.4415891,32.225156,371.4415891,32.225156
VCT,VCT,0.000996471,0.000581585,0.000191897,8.16E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSM,WSM,0.000776022,0.00054017,0.000594183,0.000255389,,1.282638732,1.878516289,118.6999025,16.46831252,284.5582028,20.84733985,284.5582028,20.84733985,284.5582028,20.84733985,284.5582028,20.84733985
STP,STP,0.000631981,0.000373425,0.001093319,0.000467967,,0,0,0,0,382.3663417,33.17295471,382.3663417,33.17295471,382.3663417,33.17295471,382.3663417,33.17295471
TON,TON,0,0,0.000306559,0.000131679,,75.15032144,14.45364361,75.15032144,14.45364361,283.2647564,20.75257921,283.2647564,20.75257921,283.2647564,20.75257921,283.2647564,20.75257921
ATG,ATG,0,0,9.67E-05,4.10E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLW,PLW,0,0,2.74E-05,1.14E-05,,253.5154897,18.57308459,253.5154897,18.57308459,253.5154897,18.57308459,253.5154897,18.57308459,253.5154897,18.57308459,253.5154897,18.57308459
SGP,SGP,0,0,0.003619561,0.001757446,,71.62886441,13.16896327,71.62886441,13.16896327,71.65037701,13.16982911,71.65037701,13.16982911,71.67189289,13.17069467,71.67189289,13.17069467
BHR,BHR,0,0,0.001326295,0.000574123,,0,0,0,0,0.000231347,2.71E-05,0.000231347,2.71E-05,0.000925389,0.000108537,0.000925389,0.000108537
AND,AND,0,0,5.78E-05,2.80E-05,,125.4335265,51.71812306,125.4335265,51.71812306,125.4335265,51.71812306,125.4335265,51.71812306,125.4335265,51.71812306,125.4335265,51.71812306
ABW,ABW,0,0,8.65E-05,3.92E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRB,BRB,0,0,0.000269753,0.000117533,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BMU,BMU,0,0,3.22E-05,1.76E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMA,DMA,0,0,0.000110731,4.69E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRO,FRO,0,0,3.20E-05,1.58E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,GRL,0,0,3.97E-05,1.92E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRD,GRD,0,0,0.000162713,6.89E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMN,IMN,0,0,5.22E-05,2.63E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR,KIR,0,0,0.000521696,0.000223655,,24.39505871,9.625243502,133.6898294,16.74102158,279.3844173,20.4682973,279.3844173,20.4682973,279.3844173,20.4682973,279.3844173,20.4682973
XXK,XXK,0,0,0.005139715,0.002204443,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,LIE,0,0,1.58E-05,9.07E-06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDV,MDV,0,0,0.000694062,0.00029314,,0,0,337.7206458,21.4323515,337.7206458,21.4323515,337.7206458,21.4323515,337.7206458,21.4323515,337.7206458,21.4323515
MHL,MHL,0,0,0.000156977,6.68E-05,,0,0,0,0,263.8630607,19.33116968,263.8630607,19.33116968,263.8630607,19.33116968,263.8630607,19.33116968
FSM,FSM,0,0,0.000333057,0.000142599,,87.60781544,15.06787766,101.6205385,15.70080914,87.60781544,15.06787766,101.6205385,15.70080914,87.60781544,15.06787766,101.6205385,15.70080914
MCO,MCO,0,0,1.40E-05,8.40E-06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANT,ANT,0,0,0.010355463,0.005205274,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSE,PSE,0,0,0.019906911,0.008477286,,0,0,10.27525899,7.144696741,0.000870301,9.75E-05,10.44561277,7.226933926,0.003481202,0.000389953,10.61770714,7.309123285
PRI,PRI,0,0,0.003075951,0.001403656,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,KNA,0,0,5.85E-05,2.48E-05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,LCA,0,0,0.000299009,0.000125977,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMR,SMR,0,0,1.83E-05,9.38E-06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYC,SYC,0,0,9.76E-05,4.16E-05,,0,0,0,0,357.3954786,31.00655767,357.3954786,31.00655767,357.3954786,31.00655767,357.3954786,31.00655767
TLS,TLS,0,0,0.008931398,0.003831695,,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207
TUV,TUV,0,0,3.01E-05,1.29E-05,,195.1869819,19.01906024,212.9605642,19.45084559,195.1869819,19.01906024,212.9605642,19.45084559,195.1869819,19.01906024,212.9605642,19.45084559
